"Point_ID","Source","Site_name","Site","Plot","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","Year_collected_end","U_depth_m","L_depth_m","Method","Data_type","OC_perc","BD_reported_g_cm3","Core","SOM_perc","SOM_perc_Heiri","N_perc","Conv_factor","Original_source","Soil_type","Admin_unit","Depth_to_bedrock_m","Treatment","Time_replicate","n_cores","SOM_perc_mean","SOM_perc_sd","OC_perc_mean","OC_perc_sd","OC_perc_se","BD_reported_g_cm3_mean","BD_reported_g_cm3_se","BD_reported_g_cm3_sd","OC_perc_combined","SOM_perc_combined","BD_reported_combined","DOI","Horizon_mid_depth_cm","Horizon_bin_cm","OC_from_SOM_our_eq","OC_obs_est","OC_perc_final","Notes","Lat_Long"
"P3482","Ruranska et al 2022","PR Fenham Mill 3","Fenham Mill",NA,"Salt marsh",55.66024,-1.860103,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",6.08,0.49,"Fenham Mill 3",14.14,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08,14.14,0.49,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",5.93799834590122,"Observed",6.08,NA,"55.66024_-1.860103"
"P3483","Ruranska et al 2022","PR Fenham Mill 4","Fenham Mill",NA,"Salt marsh",55.66011,-1.860395,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",6.81,1,"Fenham Mill 4",15.4,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.81,15.4,1,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",6.48037547822456,"Observed",6.81,NA,"55.66011_-1.860395"
"P3484","Ruranska et al 2022","PR Fenham Mill 5","Fenham Mill",NA,"Salt marsh",55.66017,-1.860257,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",5.95,0.43,"Fenham Mill 5",16.12,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.95,16.12,0.43,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",6.79127863221849,"Observed",5.95,NA,"55.66017_-1.860257"
"P3485","Ruranska et al 2022","PR Gannel 1","Gannel",NA,"Salt marsh",50.40563,-5.084264,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",2.78,1.04,"Gannel 1",6.76,NA,NA,NA,"Ruranska et al 2022","Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,6.76,1.04,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",2.80475392077062,"Observed",2.78,NA,"50.40563_-5.084264"
"P3486","Ruranska et al 2022","PR Gannel 2","Gannel",NA,"Salt marsh",50.40509,-5.087717,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",2.9,0.86,"Gannel 2",7.53,NA,NA,NA,"Ruranska et al 2022","Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,7.53,0.86,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",3.12818912685645,"Observed",2.9,NA,"50.40509_-5.087717"
"P3487","Ruranska et al 2022","PR Gannel 3","Gannel",NA,"Salt marsh",50.40561,-5.084339,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",6.43,0.72,"Gannel 3",13.48,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.43,13.48,0.72,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",5.65476125102254,"Observed",6.43,NA,"50.40561_-5.084339"
"P3488","Ruranska et al 2022","PR Gannel 4","Gannel",NA,"Salt marsh",50.40519,-5.084433,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",10.48,0.64,"Gannel 4",14.83,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.48,14.83,0.64,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",6.23474585913184,"Observed",10.48,NA,"50.40519_-5.084433"
"P3489","Ruranska et al 2022","PR Gannel 5","Gannel",NA,"Salt marsh",50.40491,-5.083933,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",14.89,0.44,"Gannel 5",29.14,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.89,29.14,0.44,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",12.5355889042324,"Observed",14.89,NA,"50.40491_-5.083933"
"P3490","Ruranska et al 2022","PR Gayton Colt 1","Gayton Colt",NA,"Salt marsh",53.30362,-3.093933,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",8.21,0.79,"Gayton Colt 1",11.62,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,11.62,0.79,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",4.85974792316124,"Observed",8.21,NA,"53.30362_-3.093933"
"P3491","Ruranska et al 2022","PR Gayton Colt 2","Gayton Colt",NA,"Salt marsh",53.30285,-3.095625,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",7.45,0.35,"Gayton Colt 2",23.95,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45,23.95,0.35,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",10.2180598310173,"Observed",7.45,NA,"53.30285_-3.095625"
"P3492","Ruranska et al 2022","PR Gayton Colt 3","Gayton Colt",NA,"Salt marsh",53.3027,-3.096289,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",15.45,0.18,"Gayton Colt 3",34.13,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.45,34.13,0.18,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",14.7984942416714,"Observed",15.45,NA,"53.3027_-3.096289"
"P3493","Ruranska et al 2022","PR Gayton Colt 4","Gayton Colt",NA,"Salt marsh",53.3024,-3.096886,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",16.38,0.19,"Gayton Colt 4",34.79,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.38,34.79,0.19,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",15.1003424185495,"Observed",16.38,NA,"53.3024_-3.096886"
"P3494","Ruranska et al 2022","PR Gedney Drove End 1","Gedney Drove End",NA,"Salt marsh",52.84062,0.2011167,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",2.43,1.01,"Gedney Drove End 1",5.65,NA,NA,NA,"Ruranska et al 2022","Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43,5.65,1.01,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",2.33992798409074,"Observed",2.43,NA,"52.84062_0.2011167"
"P3495","Ruranska et al 2022","PR Gedney Drove End 2","Gedney Drove End",NA,"Salt marsh",52.82837,0.3484889,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",3.66,0.81,"Gedney Drove End 2",7.23,NA,NA,NA,"Ruranska et al 2022","Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66,7.23,0.81,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",3.0020791389192,"Observed",3.66,NA,"52.82837_0.3484889"
"P3496","Ruranska et al 2022","PR Gedney Drove End 3","Gedney Drove End",NA,"Salt marsh",52.83822,0.1991778,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",4.05,0.88,"Gedney Drove End 3",7.25,NA,NA,NA,"Ruranska et al 2022","Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05,7.25,0.88,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",3.01048264790814,"Observed",4.05,NA,"52.83822_0.1991778"
"P3497","Ruranska et al 2022","PR Gedney Drove End 4","Gedney Drove End",NA,"Salt marsh",52.86366,0.3046667,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",5.23,0.87,"Gedney Drove End 4",8.26,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23,8.26,0.87,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",3.43557014272185,"Observed",5.23,NA,"52.86366_0.3046667"
"P3498","Ruranska et al 2022","PR Gedney Drove End 5","Gedney Drove End",NA,"Salt marsh",52.84055,0.1998083,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",5.77,0.82,"Gedney Drove End 5",10.37,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.77,10.37,0.82,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",4.32811906067898,"Observed",5.77,NA,"52.84055_0.1998083"
"P3499","Ruranska et al 2022","PR Goldhanger 1","Goldhanger",NA,"Salt marsh",51.73232,0.7455308,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",7.09,0.63,"Goldhanger 1",17.85,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.09,17.85,0.63,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",7.54120376367681,"Observed",7.09,NA,"51.73232_0.7455308"
"P3500","Ruranska et al 2022","PR Goldhanger 2","Goldhanger",NA,"Salt marsh",51.73247,0.7464451,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",7.2,0.62,"Goldhanger 2",18.46,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,18.46,0.62,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",7.80660282508443,"Observed",7.2,NA,"51.73247_0.7464451"
"P3501","Ruranska et al 2022","PR Goldhanger 3","Goldhanger",NA,"Salt marsh",51.73303,0.7490798,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",7.73,0.41,"Goldhanger 3",19.92,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73,19.92,0.41,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",8.44388373346992,"Observed",7.73,NA,"51.73303_0.7490798"
"P3502","Ruranska et al 2022","PR Goldhanger 4","Goldhanger",NA,"Salt marsh",51.73279,0.74841,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",8.4,0.49,"Goldhanger 4",20.76,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,20.76,0.49,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",8.81185762405239,"Observed",8.4,NA,"51.73279_0.74841"
"P3503","Ruranska et al 2022","PR Goldhanger 5","Goldhanger",NA,"Salt marsh",51.73249,0.7475244,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",8.94,0.47,"Goldhanger 5",21.46,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.94,21.46,0.47,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",9.11923856436261,"Observed",8.94,NA,"51.73249_0.7475244"
"P3504","Ruranska et al 2022","PR Haroldson Bridge 1","Haroldson Bridge",NA,"Salt marsh",51.79383,-4.95841,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",10.69,0.71,"Haroldson Bridge 1",17.78,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.69,17.78,0.71,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",7.51078063377104,"Observed",10.69,NA,"51.79383_-4.95841"
"P3505","Ruranska et al 2022","PR Haroldson Bridge 2","Haroldson Bridge",NA,"Salt marsh",51.79486,-4.9565,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",11.3,0.39,"Haroldson Bridge 2",22.12,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,22.12,0.39,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",9.4096677383868,"Observed",11.3,NA,"51.79486_-4.9565"
"P3506","Ruranska et al 2022","PR Haroldson Bridge 3","Haroldson Bridge",NA,"Salt marsh",51.79435,-4.95781,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",14.06,0.37,"Haroldson Bridge 3",33.73,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.06,33.73,0.37,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",14.6158454492708,"Observed",14.06,NA,"51.79435_-4.95781"
"P3507","Ruranska et al 2022","PR Haroldson Bridge 4","Haroldson Bridge",NA,"Salt marsh",51.794,-4.95808,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",26.15,0.36,"Haroldson Bridge 4",40.52,NA,NA,NA,"Ruranska et al 2022","Organic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.15,40.52,0.36,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",17.7459330119199,"Observed",26.15,NA,"51.794_-4.95808"
"P3508","Ruranska et al 2022","PR Haroldson Bridge 5","Haroldson Bridge",NA,"Salt marsh",51.79459,-4.95725,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",16.99,0.31,"Haroldson Bridge 5",43.82,NA,NA,NA,"Ruranska et al 2022","Organic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.99,43.82,0.31,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",19.289917586919,"Observed",16.99,NA,"51.79459_-4.95725"
"P3509","Ruranska et al 2022","PR Hythe 1","Hythe",NA,"Salt marsh",50.8618,-1.384837,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",5.31,0.72,"Hythe 1",12.23,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.31,12.23,0.72,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",5.11995748461126,"Observed",5.31,NA,"50.8618_-1.384837"
"P3510","Ruranska et al 2022","PR Hythe 2","Hythe",NA,"Salt marsh",50.86208,-1.385421,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",4.92,0.56,"Hythe 2",13.48,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92,13.48,0.56,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",5.65476125102254,"Observed",4.92,NA,"50.86208_-1.385421"
"P3511","Ruranska et al 2022","PR Hythe 3","Hythe",NA,"Salt marsh",50.86194,-1.38477,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",4.64,0.57,"Hythe 3",14.5,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64,14.5,0.57,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",6.09274202173827,"Observed",4.64,NA,"50.86194_-1.38477"
"P3512","Ruranska et al 2022","PR Hythe 4","Hythe",NA,"Salt marsh",50.86181,-1.385154,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",5.18,0.6,"Hythe 4",15.22,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,15.22,0.6,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",6.40276029928231,"Observed",5.18,NA,"50.86181_-1.385154"
"P3513","Ruranska et al 2022","PR Isley Marsh 1","Isley Marsh",NA,"Salt marsh",51.07417,-4.1575,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",6.01,0.73,"Isley Marsh 1",7.5,NA,NA,NA,"Ruranska et al 2022","Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01,7.5,0.73,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",3.11557259758491,"Observed",6.01,NA,"51.07417_-4.1575"
"P3514","Ruranska et al 2022","PR Isley Marsh 2","Isley Marsh",NA,"Salt marsh",51.07306,-4.155278,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",5.41,0.67,"Isley Marsh 2",8.13,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41,8.13,0.67,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",3.38077780125172,"Observed",5.41,NA,"51.07306_-4.155278"
"P3515","Ruranska et al 2022","PR Isley Marsh 3","Isley Marsh",NA,"Salt marsh",51.07222,-4.155,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",10.98,0.22,"Isley Marsh 3",25.49,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.98,25.49,0.22,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",10.9018895387978,"Observed",10.98,NA,"51.07222_-4.155"
"P3516","Ruranska et al 2022","PR King's 1","King's",NA,"Salt marsh",52.09262,1.581597,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",7.21,0.53,"King's 1",17.01,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.21,17.01,0.53,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",7.17656782370255,"Observed",7.21,NA,"52.09262_1.581597"
"P3517","Ruranska et al 2022","PR King's 2","King's",NA,"Salt marsh",52.09247,1.578945,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",8.36,0.65,"King's 2",17.63,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.36,17.63,0.65,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",7.44561074412068,"Observed",8.36,NA,"52.09247_1.578945"
"P3518","Ruranska et al 2022","PR King's 3","King's",NA,"Salt marsh",52.0923,1.576587,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",9.29,0.62,"King's 3",18.04,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.29,18.04,0.62,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",7.62381455965078,"Observed",9.29,NA,"52.0923_1.576587"
"P3519","Ruranska et al 2022","PR King's 4","King's",NA,"Salt marsh",52.09243,1.577832,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",10.37,0.59,"King's 4",21.19,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.37,21.19,0.59,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",9.0005980743467,"Observed",10.37,NA,"52.09243_1.577832"
"P3520","Ruranska et al 2022","PR King's 5","King's",NA,"Salt marsh",52.09252,1.579996,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",8.1,0.44,"King's 5",30.4,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,30.4,0.44,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",13.1037749330109,"Observed",8.1,NA,"52.09252_1.579996"
"P3521","Ruranska et al 2022","PR Levington 2","Levington",NA,"Salt marsh",51.99782,1.260948,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",5.67,0.61,"Levington 2",9.25,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.67,9.25,0.61,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",3.85359195795706,"Observed",5.67,NA,"51.99782_1.260948"
"P3522","Ruranska et al 2022","PR Levington 3","Levington",NA,"Salt marsh",51.99794,1.261729,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",2.77,0.65,"Levington 3",9.86,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77,9.86,0.65,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",4.11182734366077,"Observed",2.77,NA,"51.99794_1.261729"
"P3523","Ruranska et al 2022","PR Levington 4","Levington",NA,"Salt marsh",51.9981,1.262484,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",2.92,0.54,"Levington 4",9.92,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,9.92,0.54,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",4.13725499308982,"Observed",2.92,NA,"51.9981_1.262484"
"P3524","Ruranska et al 2022","PR Maydays 1","Maydays",NA,"Salt marsh",51.80371,0.9351864,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",4.2,0.76,"Maydays 1",11.25,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,11.25,0.76,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",4.70216346831396,"Observed",4.2,NA,"51.80371_0.9351864"
"P3525","Ruranska et al 2022","PR Maydays 2","Maydays",NA,"Salt marsh",51.8032,0.9352564,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",4.48,0.57,"Maydays 2",12.81,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.48,12.81,0.57,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",5.36784110584613,"Observed",4.48,NA,"51.8032_0.9352564"
"P3526","Ruranska et al 2022","PR Maydays 3","Maydays",NA,"Salt marsh",51.80263,0.9353662,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",10.85,0.28,"Maydays 3",30.32,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.85,30.32,0.28,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",13.0676351756328,"Observed",10.85,NA,"51.80263_0.9353662"
"P3527","Ruranska et al 2022","PR Maydays 4","Maydays",NA,"Salt marsh",51.80207,0.935492,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",13.1,0.25,"Maydays 4",42.86,NA,NA,NA,"Ruranska et al 2022","Organic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,42.86,0.25,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",18.8392246519819,"Observed",13.1,NA,"51.80207_0.935492"
"P3528","Ruranska et al 2022","PR Maydays 5","Maydays",NA,"Salt marsh",51.80143,0.9356426,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",26.67,0.17,"Maydays 5",53.02,NA,NA,NA,"Ruranska et al 2022","Organic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.67,53.02,0.17,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",23.6728785617982,"Observed",26.67,NA,"51.80143_0.9356426"
"P3529","Ruranska et al 2022","PR Milburn (Avon) 1","Milburn (Avon)",NA,"Salt marsh",50.30779,-3.853471,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",8.02,0.41,"Milburn (Avon) 1",20.1,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02,20.1,0.41,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",8.52265416777731,"Observed",8.02,NA,"50.30779_-3.853471"
"P3530","Ruranska et al 2022","PR Milburn (Avon) 2","Milburn (Avon)",NA,"Salt marsh",50.30783,-3.853107,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",12.07,0.35,"Milburn (Avon) 2",22.9,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.07,22.9,0.35,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",9.75366910970227,"Observed",12.07,NA,"50.30783_-3.853107"
"P3531","Ruranska et al 2022","PR Milburn (Avon) 3","Milburn (Avon)",NA,"Salt marsh",50.30779,-3.853416,"direct from dataset",1,"UK",2019,NA,0,0.1,"EA","Core-level",7.37,0.28,"Milburn (Avon) 3",25.59,NA,NA,NA,"Ruranska et al 2022","Not Sandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.37,25.59,0.28,"https://doi.org/10.5285/e5554b83-910f-4030-8f4e-81967dc7047c",5,"0-15cm",10.9464060403834,"Observed",7.37,NA,"50.30779_-3.853416"
